id,description,deck_config,board_config,gantry_config,protocol_config,created_at,status,finished_at,fluid_state_id
13,"Protocol run: gantry=cub_xl_ben_pipette_capper.yaml, deck=sterling_deck.yaml, protocol=capper_decapper_test.yaml",sterling_deck.yaml,,cub_xl_ben_pipette_capper.yaml,capper_decapper_test.yaml,2026-08-03 20:50:35,completed,2026-08-03 20:57:26,
